      HaloID      x[Mpc/h]     y[MPc/h]     z[MPc/h] m500c[Msol]    Avail[0/1]  Files_1 Files_2 Files_3 Files_4
           0      865.502      2430.57      2303.74  3.45108e+15       1        2071          0       0  0
         195      1045.69      1688.78      345.112  1.46007e+15       1        2318
         196      370.466      1051.03      284.528  1.45738e+15       1        2014
         197      602.812      1580.95      990.578  6.60921e+14       1        1330
         198      1566.41      1204.07      1467.79  1.30077e+15       0        2978
         199      652.546      2412.46      1429.79  1.21722e+15       0        3922        5307
         200      919.055      646.548      2502.42  1.17460e+15       0        4726
         201      2418.18      1703.18      2629.52  1.21573e+15       1         247
         202      1735.32      631.928      638.766  1.17954e+15       1         180
         203      1402.82      91.0554      1095.13  8.33180e+14       1        1484
         204      1590.68      281.625      625.430  1.08805e+15       0        2901
         205      2108.59      676.705      322.972  6.77512e+14       0        2640
         206      1049.38      797.959      333.795  8.92450e+14       0        3654        4054        5956
         207      650.734      709.594      2510.95  1.31267e+15       1         657
         208      166.962      405.519      1925.29  1.65530e+15       0        4155        5534
         209      2376.72      1168.57      2457.54  1.10986e+15       0        4520
         210      1927.35      604.908      153.201  1.34070e+15       0        3380
         211      1791.47      2323.42      295.452  1.17497e+15       0        4641
         212      2671.01      788.656      1078.09  5.95925e+14       0        2877
         214      2305.57      796.936      2396.84  1.43837e+15       0         742        5043
         215      450.516      519.492      959.623  1.56323e+15       1         407
         217      1897.15      2158.69      351.844  6.51040e+14       0        2936
         218      270.163      1553.21      1311.82  1.36145e+15       0        4810
         219      1304.70      2044.70      1435.68  8.38308e+14       0        6008
         220      1786.84      624.872      1772.06  6.32164e+14       1         146
         221      2030.93      580.966      726.573  1.16248e+15       1         184
         222      1327.29      1789.21      1499.84  1.20460e+15       0        3276
         223      1842.83      2466.95      2485.89  6.87053e+14       0        5710
         224      457.342      2366.46      1661.11  9.06997e+14       0        6112
         225      1102.64      2489.25      507.530  1.36411e+15       0        2781
         226      215.443      2628.28      1303.66  1.12073e+15       0        4986
         227      2451.20      888.132      1297.64  6.46233e+14       0        4570
         228      1877.64      1973.86      1463.94  1.25449e+15       1        1295
         229      2537.27      1423.06      1947.59  6.70883e+14       1        1270
         230      770.421      1807.94      1825.17  5.43938e+14       0        4007
         231      2432.26      1387.84      603.747  9.97038e+14       0        6119
         232      2414.43      1544.74      2212.20  1.03262e+15       1        1960
         233      1714.57      445.810      80.9269  1.36055e+15       0        2446        5028
         234      650.875      2423.90      1281.11  8.19725e+14       1        1588
         235      451.974      1518.69      1014.80  1.20673e+15       0        3583
         236      2437.83      2134.45      298.489  9.35187e+14       1         527        2041
         237      251.209      2496.57      2339.39  8.32256e+14       0         557        2421
         238      2114.82      2097.94      221.707  1.08037e+15       0        3221
         239      1518.71      1673.61      12.7521  1.37271e+15       1         423
         240      547.044      439.812      360.505  1.24686e+15       0        6052
         241      2350.85      154.686      2225.42  7.38966e+14       0        5004
         242      2269.72      1182.42      248.093  7.20128e+14       0        4003        4741
         243      1325.42      1367.10      1031.99  8.37451e+14       0        3533
         244      190.053      678.000      2228.59  6.38417e+14       1        2180
         245      43.0051      1387.30      1823.35  1.14077e+15       1         778        1664
         246      2482.64      2069.77      2248.30  1.31678e+15       0        5264
         247      317.066      2444.99      651.996  1.13359e+15       0        4405
         248      1048.65      2286.45      2270.34  6.82601e+14       0        2832
         249      1531.55      2317.61      676.357  1.19697e+15       0        5418
         250      1774.00      2407.77      483.780  1.34159e+15       0        3348
         251      494.125      2368.93      154.476  1.25776e+15       0        5160
         252      1020.65      2118.46      2211.95  6.85591e+14       1        1452
         253      2663.22      1015.72      1074.05  1.16732e+15       0        4610
         254      1677.70      2001.56      440.735  1.13916e+15       0        2775
         255      325.752      7.69523      1508.69  9.11082e+14       0        2530
         257      419.140      1805.38      2214.53  1.29469e+15       0         858        2799
         258      200.065      1067.92      254.071  1.05456e+15       0        3305
         259      2035.28      1929.30      439.987  6.17467e+14       0        3086
         260      2069.63      2656.19      2274.28  7.36439e+14       0        4908
         261      1268.31      2312.77      1401.76  6.73552e+14       0        2612
         262      2464.24      190.157      1627.36  8.50093e+14       1         727
         263      2121.81      2551.86      1715.02  1.21266e+15       0        4493
         264      1213.25      1108.04      256.419  1.47190e+15       0        3674
         265      1940.35      917.252      1110.96  7.77435e+14       0        3649
         266      2079.83      893.504      2001.44  1.32364e+15       0        3377
         267      2102.46      865.432      509.743  9.39123e+14       0        2429        6051
         268      1218.90      1524.08      743.721  1.48821e+15       0        4839
         269      809.198      637.993      76.8101  9.71914e+14       0        5281
         270      1726.52      101.256      642.451  1.21204e+15       0        4044
         271      1707.54      101.020      915.289  1.25606e+15       0        3572
         272      82.3331      1990.03      1627.12  1.15621e+15       0        5401
         273      335.153      997.851      2343.42  1.42517e+15       1        1557        2209
         274      1906.49      2466.41      2308.48  1.69297e+15       0         676        4913
         275      2174.54      2685.51      2186.76  1.16050e+15       0        1513        5906
         276      1163.22      1785.44      452.926  1.19395e+15       0        2712
         277      88.7884      2310.14      551.813  1.64755e+15       0        5222
         278      2184.62      759.501      1291.13  1.10857e+15       0        1168        3534
         279      1014.54      2168.39      2255.21  1.64767e+15       1        1452
         280      194.597      1693.86      1902.48  1.37447e+15       0        4884
         281      2251.79      2216.58      1248.91  1.24352e+15       1         441
         282      1161.78      2313.74      2431.12  1.17677e+15       1           2
         283      945.167      2451.08      732.980  1.19476e+15       1        1483
         284      2514.46      1402.87      915.388  8.84033e+14       0        5898
         285      2090.18      2342.99      2461.56  8.95987e+14       1         767
         286      1679.67      1073.93      49.0241  7.65061e+14       0         589        5961
         287      692.227      1553.65      1111.62  1.04046e+15       1        1766
         288      2106.11      362.093      2033.58  5.51859e+14       1        1588
         289      2568.97      1324.10      2402.99  1.07232e+15       1        1386
         290      1642.55      692.103      981.455  6.09273e+14       1         971
         291      918.930      2637.60      1472.86  1.23455e+15       1         267
         292      1876.63      582.252      1357.27  7.86817e+14       1        1221
         293      2179.62      818.376      430.309  8.60266e+14       1        1103
         294      2090.20      617.914      2625.69  5.93071e+14       0        3602
         295      1934.91      1771.96      1434.45  8.48413e+14       0        5570
         296      99.2608      1504.65      1919.24  1.13702e+15       0        3166
         297      1952.56      1052.21      2568.67  1.37079e+15       0        5214
         298      1901.38      1768.26      1744.77  1.00919e+15       1         908
         299      1684.02      2091.82      412.418  8.46156e+14       0        3652
         300      824.840      479.266      1858.79  5.83998e+14       1        2004
         301      164.694      789.261      1820.25  1.22024e+15       0        2914        3771
         302      283.631      2373.66      1513.40  9.80067e+14       0        1384        4909
         303      88.3985      2666.49      2337.46  7.99610e+14       1         280
         304      1187.74      35.9811      512.199  1.24031e+15       1        2221
         305      1413.62      1949.21      1870.28  1.14722e+15       1        1104
         306      1961.15      119.464      2137.93  5.47464e+14       0        4019
         307      2669.29      305.415      782.363  6.83878e+14       0        3013
         308      545.664      1592.55      165.429  1.20976e+15       0        1193        4957
         309      344.256      2665.38      1471.46  1.03556e+15       0        3493        4772
         310      1787.63      2561.86      1947.89  8.24128e+14       1        1791
         311      2155.12      560.912      1695.86  1.32625e+15       0        5219
         312      721.586      1695.68      1446.38  1.17843e+15       1        2329
         313      941.516      2380.39      2103.28  1.19221e+15       1        1877
         314      2392.56      87.2605      1175.68  1.01342e+15       1         598        1516
         315      1148.41      555.710      2535.59  1.12347e+15       1        1051
         316      1869.98      1764.34      2347.14  1.07220e+15       0        3817        6039
         317      141.754      1774.37      515.865  1.38398e+15       0        5902
         318      1756.69      756.758      36.7963  7.65631e+14       0         591        4635
         319      316.769      2516.13      645.825  6.52598e+14       0        4405
         320      118.846      1683.65      2581.38  6.21538e+14       1        1196
         321      2581.82      2239.12      719.375  1.15176e+15       1        2243
         322      1549.82      1074.98      2255.63  8.36775e+14       0        2565
         323      783.699      742.215      624.020  1.10558e+15       0        5409
         324      857.092      857.930      2253.82  9.03569e+14       0        5663
         325      1918.49      2353.40      1433.83  8.64906e+14       0        4490        5218
         326      2114.79      2340.95      2000.68  1.12915e+15       1         978
         327      2280.17      405.068      101.395  1.23152e+15       1         772
         328      2100.93      2344.31      2458.45  9.09922e+14       1         767
         329      2374.91      73.8185      1441.02  6.60768e+14       1         242
         330      275.633      1300.74      2658.99  9.60419e+14       1         504
         331      725.549      1616.96      1092.89  5.57377e+14       0        4835
         332      1870.76      2169.01      1759.99  9.29259e+14       0        4842
         333      313.842      2453.87      681.606  1.16520e+15       1        2349
         334      1892.35      2144.79      1478.17  1.36969e+15       0        3554
         335      1252.27      1921.80      2638.27  8.03989e+14       0        3479
         337      68.2304      1822.87      607.015  1.14561e+15       0        3713
         338      2546.46      1134.71      1414.86  1.17103e+15       0        4307
         339      471.117      2392.37      2128.18  1.01665e+15       0        3930
         340      683.514      2637.66      190.940  1.09008e+15       0        2460
         341      2290.81      258.545      1225.88  1.23179e+15       1         838
         342      640.562      1170.52      212.559  1.24353e+15       0        3943
         343      2499.52      2202.96      1364.04  7.84462e+14       0        4135
         345      1525.57      422.058      2556.64  7.12129e+14       1        1258
         346      448.688      1479.26      1142.23  1.00022e+15       0        2697
         347      1836.39      2176.60      2102.64  9.70934e+14       0        2898        4543
         348      1507.18      1417.92      1309.68  1.02202e+15       1          11
         349      508.974      804.217      468.772  7.19101e+14       0        5876
         350      2495.63      391.506      763.490  8.47911e+14       1        1693
         351      820.123      2579.55      389.121  7.89642e+14       1         964
         352      1885.95      1837.77      2381.63  7.34682e+14       1         328
         353      1790.42      2359.09      26.1293  1.12566e+15       0        6143
         354      1047.94      2074.64      343.538  7.59026e+14       0        4624
         355      202.023      743.646      722.040  1.37475e+15       0        3116
         356      1571.78      572.385      2136.20  1.05494e+15       1        1236
         357      2101.06      1575.67      477.377  6.97424e+14       1         603
         358      278.234      979.587      689.688  5.00860e+14       1        2342
         359      2602.21      1385.88      516.176  1.18850e+15       0        3017
         360      504.760      263.937      1382.44  1.16023e+15       0         946        5767
         361      37.4523      527.798      834.642  9.33355e+14       1         910
         362      966.301      1859.60      1905.03  1.07226e+15       0        4837
         363      1847.29      574.791      742.231  1.03543e+15       0        2086        5772
         364      2555.58      940.709      5.60034  7.92440e+14       1        1485
         365      1772.93      1754.18      978.739  1.00765e+15       1        1099
         366      1150.75      1308.10      2606.29  7.71103e+14       0        4686
         367      2628.25      612.177      1449.40  9.70974e+14       0        3466
         368      1576.39      1966.49      602.560  9.88064e+14       0        3566
         369      90.4039      1943.67      801.037  1.35802e+15       0        2691
         370      2114.83      2063.32      1613.51  1.24976e+15       0        4026
         371      2007.18      1878.65      825.381  1.11896e+15       0        4912
         372      2303.63      715.648      1675.33  9.84490e+14       0        5829
         373      490.416      2276.84      848.241  5.08881e+14       1        2168
         374      388.818      97.5681      242.954  1.25218e+15       0        4450
         375      11.0712      534.351      867.294  5.17196e+14       0        5394
         376      642.974      1356.90      1865.85  1.17937e+15       0        4364
         377      388.912      1155.40      1070.60  1.00649e+15       0        5205
         378      1707.05      2080.66      2474.01  5.56285e+14       0        4481
         379      51.2097      1103.01      1191.67  8.10735e+14       0        4002
         380      996.789      929.056      2014.25  1.30414e+15       0        1508        2957
         381      2388.21      2383.80      1890.27  1.13702e+15       0        5524
         382      133.339      445.996      2092.17  1.05166e+15       0        4205
         383      631.891      1687.66      910.965  9.25665e+14       0        2747
         384      2325.77      1921.53      237.474  7.49947e+14       1        1534
         385      1504.13      2017.59      1406.55  1.39156e+15       0         215        4648
         386      1454.77      382.263      1709.10  9.92983e+14       1        1415
         387      384.252      2099.14      823.115  1.01880e+15       0        3588        6055
         388      2547.08      76.9063      549.892  8.60635e+14       1        1629
         389      1785.86      164.381      1273.25  7.35547e+14       0        5053
         390      1861.14      705.945      858.131  1.03060e+15       1         571
         391      2120.27      1636.59      315.192  1.05360e+15       0        2626
         392      2553.67      2276.28      1396.93  1.17349e+15       0        4682
         393      2115.80      641.847      71.3832  1.26262e+15       1        1041
         394      420.907      222.473      1295.89  1.17247e+15       0          76        4030
         395      1679.04      277.863      1062.78  1.01636e+15       0         525        5755
         396      2193.03      1910.55      2077.22  6.98310e+14       0        3046
         397      1564.70      1958.59      1153.00  6.02376e+14       1        1241
         398      1628.72      1237.80      1332.03  1.30513e+15       1         956
         399      457.044      2650.70      1363.02  8.50411e+14       0        2873
         400      2488.43      219.774      1791.79  9.72272e+14       0        5708
         402      1007.82      1223.79      1200.36  9.57299e+14       1         822        1942
         403      270.842      2211.08      344.406  1.16843e+15       0        4237
         404      278.832      639.927      2347.51  1.14668e+15       0        4762
         405      2256.72      823.363      2344.99  1.18074e+15       1        1707
         406      415.418      216.151      1696.04  6.44927e+14       1        2166
         407      2638.44      1602.79      2627.69  1.12372e+15       0        5911
         408      457.802      1966.75      1427.27  5.56984e+14       0         731        5325
         409      965.242      1661.76      1008.72  9.04328e+14       0         216        3379
         410      1890.14      1521.43      2529.16  1.02906e+15       1        1774
         411      2259.27      468.621      2375.06  9.78267e+14       1        1005
         412      1633.64      355.375      1911.98  1.01180e+15       0        4654
         413      2660.11      1426.07      1954.06  8.70685e+14       0        4031
         414      1871.52      462.954      846.724  6.32152e+14       1         685
         415      1256.69      1594.46      1941.10  9.56365e+14       0         327        3457
         416      1641.20      1918.39      1239.99  1.31914e+15       0        3995
         417      1859.43      1721.52      294.008  9.73150e+14       1        1510
         418      157.985      2648.37      2515.14  9.27003e+14       0        5697
         420      823.849      2189.86      1851.65  9.88059e+14       1        1403
         421      1889.49      2636.44      1473.00  7.60564e+14       1         299
         423      102.306      1173.89      532.602  8.62170e+14       0         303        4255
         424      1292.86      2333.22      2297.11  1.01062e+15       0        2867
         425      511.425      2181.44      2430.37  1.26754e+15       1        1717
         426      1057.38      1815.41      428.413  8.99290e+14       0        2986
         427      2116.51      2274.98      1201.10  1.09648e+15       1         919
         428      2061.73      627.239      2014.53  9.56471e+14       0        3924        4298
         429      2518.50      1654.16      1631.92  1.25506e+15       1        1521
         430      1027.88      2145.33      1622.48  7.26234e+14       0        3582
         431      2305.70      1241.06      138.444  1.02737e+15       0        4180
         432      1891.18      1185.01      1861.41  1.01943e+15       1        1093
         433      1388.30      1718.35      1167.49  8.47869e+14       0        6019
         434      2073.67      1544.43      606.187  9.25033e+14       1        1530
         435      2482.97      2140.37      775.518  7.68332e+14       0        4530
         436      2403.59      1846.62      1013.52  6.32473e+14       0        1411        4060
         437      1745.03      87.2210      558.010  9.70931e+14       0        4649
         438      1790.46      203.455      729.038  9.26167e+14       1        1469
         439      1684.41      133.670      835.521  8.53614e+14       1         744
         440      2424.33      2040.24      1301.18  1.10327e+15       1         235
         441      2301.68      1272.77      907.154  1.00119e+15       1        1161
         442      66.3788      1548.15      1604.77  9.11149e+14       0        5438
         443      1661.88      396.802      2243.94  1.16070e+15       1        1144
         444      2415.62      1901.34      886.732  9.43946e+14       0        3874
         445      302.297      610.839      2668.07  5.28643e+14       1          57
         446      2107.33      2661.10      1979.68  1.01844e+15       0        3496
         447      2490.61      1407.83      2148.74  1.10347e+15       1        1138
         448      2284.87      1482.95      87.5730  1.11791e+15       0        4556
         449      2648.46      2421.79      458.931  8.94448e+14       0        1215        5685
         450      1304.18      406.003      1749.83  9.32618e+14       1         869
         451      1644.69      654.564      2088.44  9.94864e+14       0        6129
         452      2215.98      2385.99      1784.78  8.54118e+14       1        1754
         453      2234.26     0.788607      222.188  7.28256e+14       0        3732
         454      2677.61      2377.06      2272.51  6.08429e+14       0        4642
         457      1803.45      192.473      663.977  9.85251e+14       1        1199
         458      1119.94      64.6797      1378.53  1.04089e+15       0        5427
         459      119.441      1594.83      712.126  1.31959e+15       1        1363        2071
         461      1278.18      2588.59      757.451  1.09355e+15       0        1377        4934
         462      1238.43      1407.95      2466.70  1.25516e+15       0        2753
         463      1490.53      841.878      1854.35  9.65324e+14       0        3546
         464      1077.13      1410.52      1140.86  1.25255e+15       0        3374
         465      2218.47      935.645      473.878  5.22811e+14       1         808
         466      1916.70      2002.24      2382.84  8.36537e+14       1        1946
         467      1803.86      783.159      1629.20  1.03390e+15       1          67
         468      2443.14      2536.85      826.096  9.63568e+14       0        3294
